"","REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","COVER_CAT_CD","COVER_CAT_NAME","HARDBOTTOM_P","SOFTBOTTOM_P","RUBBLE_P","MEAN_RUG","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE","REST_SITE","SurveyCode","MilSortCode"
"2757","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,10,5,1,0,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2758","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,15,13,2,0,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2759","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,9,6,1,0,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2760","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,44,27,10,0,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2761","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,11,11,4,30,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2762","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,13,10,3,0,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2763","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,11,9,3,0,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2764","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SOL BOUR","Solenastrea bournoni",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1086","2018-10-25-1086-1"
"2765","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"SOL SPE.","Solenastrea spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1086","2018-10-25-1086-1"
"2766","FLK",1086,1,2018,10,25,"ISOL_HR","MCPR",NA,0.776666666666667,25.4707,-80.136,"1985715","Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,7.01039977566721,8.22959973665281,10,NA,NA,NA,NA,NA,NA,"STE INTE","Stephanocoenia intersepta",1,0,25,25,2,70,0,"N","A",NA,"2018-10-25-1086","2018-10-25-1086-1"
"2767","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,24,16,2,10,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2768","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,14,8,2,0,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2769","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,11,8,1,0,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2770","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2771","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2772","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"AGA LAMA","Agaricia lamarcki",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2773","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"AGA SPE.","Agaricia spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2774","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"CLA ABRU","Cladocora arbuscula",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2775","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"COL NATA","Colpophyllia natans",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2776","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"DIC STOK","Dichocoenia stokesii",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2777","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"DIP LABY","Diploria labyrinthiformis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2778","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2779","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"FAV FRAG","Favia fragum",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2780","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"HEL CUCU","Helioceris cucullata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2781","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2782","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MEA MEAN","Meandrina meandrites",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2783","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MON CAVE","Montastraea cavernosa",1,0,18,10,18,0,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2784","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MON CAVE","Montastraea cavernosa",1,0,4,3,1,0,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2785","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MUS ANGU","Mussa angulosa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2786","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MYC ALIC","Mycetophyllia aliciae",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2787","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MYC FERO","Mycetophyllia ferox",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2788","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MYC LAMA","Mycetophyllia lamarckiana",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2789","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"MYC SPE.","Mycetophyllia spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2790","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"OCU DIFF","Oculina diffusa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2791","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"ORB ANCX","Orbicella annularis species complex",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2792","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"ORB ANNU","Orbicella annularis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2793","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"ORB FAVE","Orbicella faveolata",1,0,51,25,20,5,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2794","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"ORB FRAN","Orbicella franksi",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2795","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"POR ASTR","Porites astreoides",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2796","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"POR DIVA","Porites divaricata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2797","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"POR FURC","Porites furcata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2798","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"POR PORI","Porites porites",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2799","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"POR SPE.","Porites spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2800","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2801","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"PSE STRI","Pseudodiploria strigosa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2802","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SCO CUBE","Scolymia cubensis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2803","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SCO LACE","Scolymia lacera",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2804","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SID RADI","Siderastrea radians",1,0,4,3,1,20,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2805","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,7,7,2,0,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2806","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,5,3,1,0,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2807","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,14,9,3,5,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2808","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SOL BOUR","Solenastrea bournoni",1,0,19,13,14,0,0,"N","A",NA,"2018-10-25-1130","2018-10-25-1130-1"
"2809","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"SOL SPE.","Solenastrea spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2810","FLK",1130,1,2018,10,25,"ISOL_MR","OFPR",NA,0.403333333333333,25.5374,-80.1137,"1996587","Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,6.70559978542081,7.31519976591361,10,NA,NA,NA,NA,NA,NA,"STE INTE","Stephanocoenia intersepta",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1130","2018-10-25-1130-1"
"2811","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,6,5,1,0,0,"N","A",NA,"2018-10-25-1359","2018-10-25-1359-1"
"2812","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2813","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2814","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"AGA LAMA","Agaricia lamarcki",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2815","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"AGA SPE.","Agaricia spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2816","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"CLA ABRU","Cladocora arbuscula",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2817","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"COL NATA","Colpophyllia natans",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2818","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"DIC STOK","Dichocoenia stokesii",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2819","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"DIP LABY","Diploria labyrinthiformis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2820","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2821","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"FAV FRAG","Favia fragum",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2822","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"HEL CUCU","Helioceris cucullata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
"2823","FLK",1359,1,2018,10,25,"SPGR_LR","FMLR",NA,0.203333333333333,25.5427,-80.0987,"1997368","Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.1063995805952,10,NA,NA,NA,NA,NA,NA,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-25-1359","2018-10-25-1359-1"
